latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
26.3,85.2,2014-06-10,0,34.24,52.97,2.11,14.73,60.0,2.535
27.3,85.4,2016-03-18,1,19.17,33.16,1.84,0.0,361.0,1.484
26.6,87.0,2016-02-10,1,18.93,46.18,2.05,0.0,88.0,1.177
28.0,88.8,2015-11-30,0,-1.45,64.48,1.63,0.0,5308.0,0.195
26.5,86.9,2022-03-28,0,27.34,34.17,1.58,0.02,76.0,2.394
27.4,85.6,2024-09-13,0,22.93,86.32,1.41,3.12,1471.0,0.383
30.0,82.1,2021-06-15,0,6.48,84.42,2.18,11.18,4764.0,0.151
27.2,84.4,2024-10-18,0,24.67,82.5,1.08,1.12,99.0,0.544
27.5,84.7,2016-02-27,1,19.78,27.78,1.42,0.0,362.0,1.666
28.8,80.7,2024-04-30,1,27.23,23.51,1.79,0.32,196.0,2.764
29.4,80.5,2024-04-19,1,21.58,30.51,2.27,0.02,1854.0,1.791
28.4,83.7,2012-11-24,0,0.35,55.62,1.25,0.0,2874.0,0.278
26.8,87.6,2018-05-12,1,23.08,67.83,2.12,0.35,1108.0,0.908
27.8,84.4,2018-03-24,1,20.19,31.73,1.81,0.0,1260.0,1.615
27.5,85.4,2023-02-18,0,15.74,45.74,1.57,0.0,1922.0,0.97
30.3,80.3,2013-05-06,0,-0.27,77.49,3.04,0.0,4148.0,0.135
27.6,83.0,2023-04-28,1,29.15,35.54,1.91,0.73,111.0,2.605
29.4,80.6,2024-05-03,1,21.73,20.54,2.02,0.0,2122.0,2.067
28.3,81.7,2019-04-30,1,26.17,29.01,1.92,1.34,457.0,2.41
28.0,82.2,2025-04-01,1,24.46,15.16,2.41,0.0,344.0,2.602
26.8,88.2,2016-05-20,0,20.98,83.45,1.45,18.4,358.0,0.411
30.2,83.3,2023-05-29,0,0.31,70.68,2.42,0.51,4651.0,0.183
27.8,84.3,2014-04-14,1,20.36,38.97,1.51,0.0,399.0,1.459
28.5,82.1,2023-05-12,1,24.99,31.59,1.87,0.0,1051.0,2.166
29.3,80.6,2021-03-30,1,18.79,26.93,2.2,0.0,1615.0,1.585
27.3,85.4,2016-03-23,1,20.4,19.62,2.02,0.0,361.0,1.927
28.3,81.4,2017-04-12,1,29.32,18.6,2.12,0.0,154.0,3.321
28.3,85.2,2015-04-30,0,2.17,86.2,1.64,9.73,4114.0,0.099
29.4,88.2,2017-11-28,0,-6.55,35.41,3.22,0.04,3917.0,0.242
29.9,81.6,2018-06-12,0,9.37,72.08,2.83,0.08,3750.0,0.329
26.9,85.7,2022-03-19,1,29.09,43.14,1.49,0.0,101.0,2.29
27.0,86.3,2014-03-30,1,26.36,26.92,3.27,0.0,222.0,2.509
28.6,81.4,2022-04-25,1,30.66,22.63,2.14,0.0,1045.0,3.409
29.2,82.6,2013-07-26,0,13.31,91.8,1.38,3.21,5012.0,0.125
29.8,86.5,2022-07-11,0,8.53,65.59,3.05,0.07,5570.0,0.383
29.8,83.0,2019-11-16,0,-8.59,73.7,3.11,0.0,5016.0,0.084
28.8,80.5,2024-04-25,1,27.03,20.55,1.75,0.0,204.0,2.838
27.8,87.7,2014-12-16,0,-8.22,84.51,3.63,2.11,4947.0,0.051
27.7,87.2,2023-02-16,0,7.19,53.4,1.25,0.0,4547.0,0.473
28.6,81.3,2021-04-16,1,32.03,17.32,2.07,0.0,243.0,3.938
29.1,82.4,2016-11-29,1,5.74,45.29,1.15,0.0,4132.0,0.502
27.7,88.1,2017-09-05,0,11.31,91.4,1.39,1.39,6518.0,0.115
27.0,87.5,2023-02-26,1,16.78,47.15,1.53,1.68,705.0,1.01
29.1,80.8,2016-04-10,1,27.21,22.26,1.54,0.0,2046.0,2.806
28.9,81.0,2019-05-18,1,24.19,40.7,1.53,0.34,956.0,1.79
29.0,82.2,2017-09-26,0,13.13,88.44,1.19,0.0,2133.0,0.175
27.9,85.4,2021-04-27,1,11.77,37.12,2.17,0.0,1323.0,0.869
27.7,83.9,2023-04-27,1,29.15,33.36,1.6,0.64,713.0,2.693
30.5,85.6,2013-05-29,0,2.66,44.96,4.86,0.7,4800.0,0.407
29.5,81.1,2022-06-11,0,18.2,55.91,1.8,4.48,1081.0,0.922
30.3,84.8,2018-10-01,0,-1.26,59.4,4.56,0.04,5583.0,0.226
27.9,83.0,2023-04-25,1,20.38,45.99,1.73,0.0,989.0,1.293
28.5,81.5,2019-05-25,1,32.95,30.63,2.73,2.53,1056.0,3.48
28.7,81.8,2022-04-18,1,26.06,26.73,2.26,0.06,1785.0,2.472
28.4,83.4,2022-06-19,0,14.06,79.93,2.03,0.45,1205.0,0.322
28.5,84.2,2015-10-01,0,9.78,83.09,1.49,0.14,5315.0,0.205
27.7,85.7,2024-03-18,1,18.62,23.99,1.69,0.0,990.0,1.631
30.0,89.4,2023-01-16,0,-12.71,34.06,5.42,0.0,5398.0,0.152
28.7,87.0,2013-03-10,0,-8.94,62.81,3.55,0.11,4380.0,0.116
29.9,82.8,2014-05-21,0,-2.36,70.73,4.57,0.0,5385.0,0.15
30.5,81.4,2015-11-03,0,-5.93,68.33,2.93,0.0,5652.0,0.124
29.0,80.8,2018-05-07,1,28.62,33.33,1.82,0.03,1480.0,2.612
28.4,82.8,2019-08-23,0,21.06,82.47,1.7,2.17,1840.0,0.438
28.4,82.7,2016-01-30,1,9.33,53.37,2.31,0.0,2433.0,0.547
28.5,82.6,2022-08-24,0,20.2,82.87,1.72,10.81,2359.0,0.406
26.7,83.1,2023-04-23,0,32.02,23.31,1.3,0.02,79.0,3.651
26.6,89.3,2016-07-11,0,28.65,87.78,1.4,5.22,74.0,0.48
27.7,83.5,2023-04-18,1,32.53,26.13,2.92,0.0,241.0,3.619
26.7,86.3,2012-12-24,0,12.95,44.74,2.26,0.0,97.0,0.825
30.4,81.4,2024-09-04,0,7.34,73.41,2.17,0.68,5666.0,0.273
27.4,88.0,2017-03-31,0,6.86,74.88,1.61,5.47,3110.0,0.249
28.9,80.5,2019-04-27,1,28.73,27.96,1.38,0.0,257.0,2.841
27.4,89.3,2017-02-11,0,-0.86,60.34,1.29,0.0,3093.0,0.227
28.6,81.9,2021-04-28,1,27.06,26.5,1.85,0.0,1245.0,2.63
28.2,81.6,2015-03-08,0,21.66,45.48,1.58,0.42,160.0,1.412
28.8,82.5,2023-11-03,0,4.71,54.49,1.33,0.0,2201.0,0.389
26.5,81.6,2019-03-03,0,17.96,66.8,1.7,2.23,108.0,0.684
27.5,86.6,2016-05-11,0,13.36,78.85,1.78,1.65,2759.0,0.324
28.0,82.0,2024-04-20,1,32.24,18.28,3.53,0.0,202.0,3.939
27.0,86.2,2014-03-23,1,22.0,36.29,1.37,0.76,220.0,1.684
30.0,88.8,2020-04-14,0,-1.45,38.44,2.18,0.0,5302.0,0.338
27.6,86.7,2017-10-10,0,12.09,85.16,1.09,0.87,2107.0,0.209
28.6,81.5,2023-05-20,1,32.51,29.12,1.86,0.16,387.0,3.469
26.8,87.0,2020-04-06,1,22.41,37.89,1.89,0.02,135.0,1.684
30.2,88.7,2024-08-21,0,6.77,74.24,1.74,0.22,5362.0,0.254
29.6,85.6,2015-11-05,0,-8.31,57.52,4.54,0.11,5263.0,0.139
26.9,86.5,2020-06-24,0,26.78,81.84,1.43,14.23,520.0,0.639
28.0,82.3,2024-04-18,1,27.8,24.64,2.91,0.0,633.0,2.816
27.7,83.9,2021-03-22,1,28.01,19.64,2.36,0.0,713.0,3.039
29.2,80.8,2024-03-29,1,26.25,39.59,1.14,0.14,2114.0,2.061
28.9,80.2,2020-04-14,1,28.94,46.15,1.29,0.61,207.0,2.15
26.8,89.2,2017-02-18,0,12.56,58.95,0.74,0.0,295.0,0.597
28.1,86.5,2014-05-08,0,4.34,84.46,2.51,0.08,4926.0,0.129
26.4,80.9,2020-08-02,0,30.06,80.29,1.41,5.91,121.0,0.839
28.5,81.5,2016-04-14,1,31.06,17.01,2.45,0.0,1056.0,3.741
26.6,88.8,2017-07-13,0,28.44,85.35,1.37,4.2,83.0,0.568
30.1,82.0,2022-12-23,0,-7.16,43.14,1.57,0.0,4704.0,0.203
27.2,87.2,2024-02-25,1,13.46,34.21,1.74,0.0,912.0,1.015
26.7,83.2,2021-03-13,0,26.88,30.07,2.63,0.0,79.0,2.476
27.3,85.1,2023-09-03,0,25.75,89.4,0.77,6.85,497.0,0.351
28.7,87.2,2012-09-09,0,5.2,75.28,1.77,0.42,4389.0,0.219
30.5,87.4,2022-03-03,0,-12.17,57.53,3.33,0.0,5122.0,0.102
27.9,84.8,2022-01-06,0,7.39,83.56,0.99,0.26,1123.0,0.169
28.3,87.4,2015-10-19,0,0.67,59.08,1.74,0.0,4020.0,0.262
27.9,82.5,2023-04-18,1,28.51,30.54,2.75,0.0,611.0,2.705
27.7,83.4,2017-04-12,1,30.08,15.3,2.25,0.0,161.0,3.61
27.9,88.6,2014-08-21,0,6.29,87.89,3.13,3.08,4739.0,0.116
27.3,85.1,2021-03-23,1,25.18,25.06,2.15,0.0,497.0,2.4
27.1,86.0,2019-03-22,1,23.95,27.42,2.7,0.01,663.0,2.159
28.8,81.6,2024-04-28,1,16.5,39.84,1.8,0.07,1121.0,1.129
27.8,81.0,2021-09-12,0,28.8,81.9,1.09,3.85,127.0,0.717
27.2,87.1,2024-03-14,1,20.18,30.99,2.62,0.0,2179.0,1.632
29.1,80.6,2024-04-25,1,27.03,20.55,1.75,0.0,1293.0,2.838
27.3,86.8,2014-12-31,0,4.54,31.81,1.22,0.0,1534.0,0.576
30.1,83.6,2017-03-03,0,-11.74,67.75,5.99,0.0,4905.0,0.08
28.5,80.9,2014-05-10,1,34.99,16.65,2.38,0.0,151.0,4.684
27.3,82.9,2024-10-12,0,23.42,85.14,1.43,0.0,92.0,0.428
28.2,81.9,2017-04-12,1,29.3,19.19,2.16,0.0,498.0,3.294
28.4,81.4,2022-04-20,1,32.24,23.65,2.06,0.0,233.0,3.68
28.6,84.8,2015-09-28,0,4.96,78.86,1.64,0.75,4921.0,0.184
27.8,82.7,2025-04-04,1,24.81,15.34,3.25,0.0,328.0,2.652
30.1,86.4,2012-04-06,0,-5.54,53.5,4.35,0.48,4793.0,0.188
30.5,82.2,2024-01-02,0,-16.59,61.28,1.72,0.0,5636.0,0.065
28.0,80.9,2012-03-26,0,26.36,26.9,1.36,0.0,134.0,2.51
27.1,81.5,2022-05-04,0,34.79,34.11,1.83,0.96,108.0,3.662
29.4,84.9,2017-06-10,0,2.71,70.0,3.37,0.0,5240.0,0.223
27.9,82.3,2016-04-11,1,29.21,19.95,3.81,0.0,250.0,3.246
28.5,81.0,2019-05-01,1,32.88,24.64,2.23,0.04,150.0,3.765
26.9,81.2,2021-12-29,0,12.29,94.07,1.66,9.16,121.0,0.085
26.8,89.0,2022-06-09,0,22.77,92.22,1.09,21.86,154.0,0.216
27.4,85.8,2016-04-11,1,25.67,23.73,2.85,0.0,1193.0,2.514
26.8,87.8,2014-03-31,1,22.3,22.69,2.14,0.0,187.0,2.082
29.1,80.8,2025-03-31,1,23.74,18.94,1.35,0.0,2046.0,2.381
27.0,82.6,2017-01-19,0,15.74,41.38,2.05,0.0,88.0,1.048
27.7,85.0,2014-04-24,0,27.84,27.34,2.29,0.02,1406.0,2.721
29.1,80.5,2019-05-12,1,28.61,24.88,1.35,0.03,775.0,2.942
26.9,86.4,2015-04-17,1,25.54,50.06,1.87,7.56,435.0,1.634
29.2,81.4,2025-04-02,1,20.85,20.94,1.61,0.0,1855.0,1.948
29.8,89.3,2020-12-18,0,-13.89,39.87,4.44,0.0,5190.0,0.126
27.9,82.1,2021-04-17,1,30.57,21.09,2.13,2.15,242.0,3.459
27.4,86.1,2023-04-07,1,13.84,38.64,1.92,0.0,1119.0,0.971
30.1,82.1,2024-09-03,0,9.21,83.29,2.13,1.95,5101.0,0.195
27.9,83.6,2016-04-09,1,23.73,23.13,2.29,0.0,784.0,2.257
26.5,80.3,2017-11-21,0,17.84,33.94,2.37,0.0,124.0,1.35
27.8,82.8,2024-04-09,1,24.49,21.2,2.41,0.0,346.0,2.421
27.8,84.5,2021-04-27,1,24.33,25.74,1.88,0.0,526.0,2.26
28.8,88.4,2018-01-04,0,-9.64,34.19,3.04,0.0,4918.0,0.193
29.0,80.2,2021-04-10,1,28.12,11.05,2.33,0.0,239.0,3.386
29.6,85.6,2017-09-23,0,2.9,79.78,3.0,0.03,5263.0,0.152
26.3,89.1,2017-06-30,0,28.1,88.35,1.42,29.94,55.0,0.443
27.2,87.7,2014-04-17,1,25.65,29.61,2.37,3.37,950.0,2.318
27.6,83.8,2017-04-27,1,31.61,22.37,2.41,0.03,746.0,3.611
28.4,87.2,2020-10-01,0,4.19,72.96,2.38,0.07,4762.0,0.223
27.1,83.3,2015-09-13,0,29.27,73.96,0.94,5.37,84.0,1.059
26.8,81.3,2020-08-01,0,28.8,85.8,1.65,3.48,117.0,0.562
27.3,80.6,2019-06-28,0,37.64,36.41,2.44,0.04,134.0,4.131
30.3,85.5,2019-07-22,0,7.52,64.58,2.48,5.28,5048.0,0.368
27.2,89.3,2015-12-27,0,9.12,59.01,0.38,0.0,2862.0,0.474
29.4,88.6,2021-10-18,0,4.21,80.53,2.34,1.08,4262.0,0.161
28.2,86.6,2021-05-02,0,-0.78,75.66,1.45,0.72,5497.0,0.14
26.4,85.1,2019-02-10,0,16.08,50.05,1.9,0.0,66.0,0.913
26.5,87.8,2019-01-30,1,16.31,38.09,1.75,0.0,83.0,1.148
26.8,86.6,2023-12-11,0,14.09,61.51,1.01,0.7,335.0,0.619
28.4,84.4,2023-01-24,1,-2.45,61.17,1.15,0.59,1839.0,0.198
28.0,82.1,2019-05-01,1,33.38,24.98,2.39,0.31,209.0,3.855
27.5,84.7,2024-04-07,1,26.65,24.87,2.56,0.0,362.0,2.624
27.2,84.8,2019-03-22,1,26.87,28.77,2.61,0.04,122.0,2.52
28.2,84.3,2014-03-08,1,15.09,40.64,1.77,0.0,857.0,1.018
27.6,87.0,2023-01-22,1,0.83,53.39,2.07,0.0,3340.0,0.302
27.4,89.1,2016-05-02,0,6.8,80.79,1.09,0.0,3998.0,0.19
28.8,82.0,2021-04-09,1,13.46,25.47,1.98,0.0,1641.0,1.15
28.3,86.1,2017-03-19,0,-13.73,77.25,2.64,0.05,5426.0,0.048
27.2,85.0,2019-02-19,1,20.12,44.98,1.84,0.36,192.0,1.296
26.8,80.3,2017-08-24,0,29.78,72.94,0.73,3.35,122.0,1.134
27.3,86.8,2015-09-19,0,14.61,88.82,1.75,6.18,1534.0,0.186
28.6,83.9,2014-01-18,0,-2.75,75.22,1.2,14.79,6280.0,0.124
27.7,82.9,2017-04-07,1,32.91,28.99,2.11,0.93,147.0,3.554
29.1,82.6,2022-03-19,1,9.44,64.13,1.68,0.0,3064.0,0.424
28.0,82.4,2023-04-12,1,25.52,31.14,2.92,0.0,595.0,2.25
28.5,81.0,2015-12-18,1,14.47,33.63,1.51,0.0,150.0,1.094
27.4,89.5,2014-03-27,0,4.27,73.72,1.51,0.0,2896.0,0.218
27.7,83.1,2024-04-25,1,32.95,14.75,4.26,0.0,145.0,4.276
29.2,80.8,2016-04-28,1,28.89,12.96,1.79,0.0,2114.0,3.464
26.8,81.2,2014-10-28,0,23.51,52.44,1.12,0.0,113.0,1.378
29.1,80.8,2021-04-04,1,23.21,9.69,1.38,0.0,2046.0,2.57
28.3,81.6,2019-04-29,1,26.78,25.79,1.71,2.51,215.0,2.612
27.0,86.5,2019-12-26,0,12.04,44.26,1.13,0.0,890.0,0.784
28.1,81.8,2016-04-12,1,29.74,20.36,3.64,0.0,163.0,3.329
27.6,80.8,2014-11-04,0,22.25,48.72,1.98,0.0,135.0,1.377
29.9,84.0,2022-03-22,0,-4.04,68.07,1.75,0.0,4855.0,0.145
27.3,85.0,2019-03-21,1,21.62,37.13,2.02,0.58,374.0,1.624
28.6,85.4,2020-11-27,0,-9.2,49.62,2.22,0.0,5524.0,0.153
27.7,82.6,2016-02-17,1,24.01,29.45,3.38,0.0,202.0,2.106
27.6,83.1,2017-04-27,1,32.62,18.51,2.76,0.0,111.0,4.013
27.8,82.8,2016-04-09,1,27.42,17.29,2.81,0.0,346.0,3.022
26.7,80.2,2022-09-01,0,29.16,84.92,1.46,6.75,118.0,0.61
28.2,86.1,2017-10-01,0,6.94,91.35,2.04,3.16,5189.0,0.086
27.5,84.7,2023-04-23,1,25.41,34.67,1.69,0.95,362.0,2.121
29.1,84.7,2022-03-19,0,-1.16,76.0,2.3,0.0,4820.0,0.135
28.8,82.5,2025-02-17,1,1.22,62.0,1.49,0.24,2201.0,0.254
30.2,88.7,2020-09-09,0,6.4,78.84,1.35,0.44,5362.0,0.203
29.3,80.3,2021-03-24,1,17.75,31.14,1.83,0.08,1198.0,1.399
28.4,82.6,2021-09-08,0,18.02,91.65,1.39,7.28,1361.0,0.173
27.7,85.5,2024-04-29,1,26.15,24.1,2.59,0.0,1784.0,2.574
27.5,84.6,2014-04-15,1,29.06,28.23,2.05,0.0,356.0,2.885
28.3,87.3,2020-08-13,0,6.49,80.44,2.59,0.46,4672.0,0.189
28.4,87.6,2018-06-23,0,8.7,63.29,2.93,0.28,4255.0,0.413
29.6,80.2,2019-03-19,0,14.81,50.48,1.67,0.03,1663.0,0.834
27.2,86.2,2016-04-24,1,29.11,17.36,3.24,0.08,898.0,3.331
27.7,83.5,2016-04-24,1,32.16,11.13,4.04,0.0,241.0,4.264
29.2,82.4,2015-02-03,0,-1.08,85.03,1.55,9.8,3432.0,0.084
26.6,82.2,2024-03-05,0,19.6,36.9,3.11,0.0,103.0,1.439
27.2,87.6,2025-04-02,1,21.96,37.44,1.64,0.0,1284.0,1.65
26.7,86.7,2025-03-20,1,25.72,29.97,2.15,0.68,266.0,2.315
28.3,83.1,2021-07-04,0,15.11,87.1,1.69,22.3,2026.0,0.222
30.1,85.1,2015-10-26,0,-9.41,70.37,3.74,0.0,,0.089
29.1,81.1,2016-03-23,1,20.35,25.31,1.8,0.0,416.0,1.785
28.9,81.0,2019-05-01,1,26.14,30.19,1.68,0.07,956.0,2.366
30.4,80.2,2024-07-24,0,8.86,90.26,1.85,4.72,4988.0,0.111
27.9,84.1,2014-05-14,1,24.9,35.16,2.28,0.03,533.0,2.042
28.1,83.6,2021-04-09,1,22.78,17.13,2.25,0.0,618.0,2.297
27.2,86.3,2016-09-21,0,23.43,91.36,1.51,24.15,1417.0,0.249
28.5,82.1,2016-04-09,1,24.77,23.22,1.9,0.0,1051.0,2.399
28.0,84.4,2014-04-01,1,19.93,29.86,2.03,0.0,712.0,1.633
29.8,80.8,2021-03-25,1,3.06,46.8,1.76,0.14,1754.0,0.405
27.8,85.0,2018-03-10,1,11.8,38.18,1.78,0.53,417.0,0.856
28.8,81.0,2023-04-27,1,20.73,55.0,1.12,1.09,1126.0,1.101
28.2,89.3,2017-01-15,0,-8.59,53.15,2.51,0.0,4835.0,0.15
28.7,80.9,2019-05-07,1,33.63,12.58,3.32,0.0,173.0,4.555
26.3,85.2,2012-02-23,0,23.84,37.58,2.94,0.0,60.0,1.845
28.5,87.8,2017-10-24,0,-3.16,62.75,2.26,0.01,4184.0,0.18
30.0,83.1,2019-01-13,0,-16.95,85.75,5.46,0.0,4613.0,0.023
27.3,85.3,2023-04-19,1,29.26,28.84,2.3,0.0,481.0,2.894
29.9,80.4,2016-10-20,0,6.57,63.52,1.54,0.0,1652.0,0.355
26.6,88.3,2013-04-25,0,27.7,47.45,1.71,0.0,107.0,1.952
26.9,80.6,2013-11-02,0,23.39,66.44,1.69,0.0,130.0,0.965
29.0,88.7,2020-01-27,0,-8.58,43.25,3.83,0.0,4425.0,0.181
27.5,86.7,2019-03-11,0,4.62,43.41,2.42,0.0,1684.0,0.481
28.7,80.5,2017-04-08,1,28.02,25.03,1.88,0.49,190.0,2.837
29.3,80.7,2018-03-27,1,19.05,21.8,1.96,0.0,1042.0,1.724
27.3,87.2,2016-03-19,1,8.66,54.44,2.1,0.07,276.0,0.511
28.1,83.5,2023-04-08,0,20.98,36.75,1.93,0.0,1535.0,1.571
29.5,83.5,2018-08-20,0,6.07,79.82,1.58,5.09,4993.0,0.19
30.3,88.3,2021-06-16,0,7.05,63.88,4.15,0.01,5383.0,0.363
26.8,86.7,2024-03-31,1,24.09,43.51,3.41,0.97,180.0,1.695
27.8,86.4,2020-02-18,0,-3.91,54.97,2.06,0.0,4737.0,0.206
29.3,83.2,2015-09-06,0,4.06,82.23,2.68,0.29,4832.0,0.145
28.4,81.2,2023-06-06,1,33.05,38.0,1.65,0.22,139.0,3.127
28.0,88.1,2022-07-12,0,7.71,83.82,2.58,0.67,6412.0,0.17
28.8,88.8,2018-12-14,0,-9.97,60.35,3.27,0.0,4535.0,0.114
27.7,83.2,2017-05-07,1,33.99,23.02,1.99,0.01,161.0,4.092
27.9,82.7,2021-03-21,1,23.07,23.61,2.4,0.0,872.0,2.155
27.9,82.9,2024-04-09,1,21.18,24.24,2.44,0.0,365.0,1.905
28.2,82.1,2023-04-17,1,31.09,29.94,2.4,0.0,591.0,3.164
27.7,82.5,2014-04-15,1,31.0,25.7,2.47,0.0,553.0,3.338
29.0,80.5,2016-04-27,1,28.08,13.16,1.79,0.0,1184.0,3.298
28.3,81.8,2019-04-28,1,26.93,26.9,1.91,0.0,610.0,2.596
29.4,82.6,2019-04-17,0,-2.34,88.03,2.52,6.12,5155.0,0.062
27.4,84.5,2021-03-27,1,26.58,18.78,1.61,0.0,383.0,2.825
27.6,88.1,2017-06-08,0,10.85,88.37,1.95,1.3,6423.0,0.151
27.5,84.6,2016-03-24,1,27.35,12.61,1.71,0.0,356.0,3.18
26.7,81.9,2016-01-26,0,16.57,29.17,1.25,0.0,105.0,1.336
28.6,81.1,2014-04-16,0,28.94,31.45,2.04,0.74,167.0,2.736
26.8,82.0,2022-04-20,0,35.06,18.67,2.08,0.05,98.0,4.588
28.7,80.4,2016-11-30,1,20.75,57.46,1.26,0.0,180.0,1.042
28.5,85.5,2014-08-31,0,3.81,82.44,1.79,10.7,5061.0,0.141
28.0,84.4,2022-04-26,1,24.1,34.67,1.68,0.0,712.0,1.961
28.2,88.7,2015-10-02,0,5.41,82.13,2.19,1.06,4908.0,0.16
27.5,84.6,2020-04-04,1,25.7,33.41,1.68,0.02,356.0,2.199
28.7,82.2,2021-04-06,1,17.54,30.18,2.09,0.0,1144.0,1.4
27.5,84.4,2020-04-15,1,28.22,55.59,1.58,5.03,416.0,1.7
28.2,83.5,2016-04-14,1,24.81,23.05,2.43,0.32,1984.0,2.41
27.3,85.0,2014-04-15,1,25.9,32.17,2.08,0.0,374.0,2.267
27.0,89.3,2019-06-14,0,21.73,82.63,0.59,26.42,1258.0,0.452
26.9,81.7,2024-05-11,0,32.47,42.75,1.64,3.21,101.0,2.795
28.5,85.3,2015-06-24,0,9.72,88.23,2.42,14.29,5293.0,0.142
29.4,80.5,2015-05-26,1,24.44,29.31,1.7,1.67,1854.0,2.166
29.6,87.2,2015-06-28,0,10.2,57.22,3.55,0.53,5594.0,0.532
27.5,82.4,2020-01-20,0,12.29,73.74,1.73,0.0,109.0,0.375
27.4,82.0,2024-08-23,0,28.41,82.6,0.83,2.13,109.0,0.674
28.1,82.1,2016-04-10,1,32.19,15.65,3.24,0.0,930.0,4.054
30.3,82.2,2014-06-19,0,5.09,66.39,3.78,0.24,5626.0,0.295
26.7,86.7,2015-04-08,1,28.17,45.18,2.09,0.13,266.0,2.093
27.6,84.3,2013-10-01,0,25.62,82.89,1.31,4.05,172.0,0.562
30.1,80.1,2013-03-03,0,8.71,53.21,1.82,0.0,2386.0,0.527
28.0,89.4,2015-11-25,0,1.12,68.2,1.37,0.0,4658.0,0.211
29.0,88.2,2012-10-01,0,7.41,61.52,2.22,1.23,4801.0,0.397
28.5,87.1,2016-03-18,0,-7.83,63.33,3.92,0.0,5030.0,0.124
28.2,84.8,2020-03-14,1,10.35,70.32,1.3,0.44,2584.0,0.373
27.6,83.0,2019-04-27,1,33.41,22.54,1.36,0.84,111.0,3.987
26.7,88.8,2013-07-09,0,28.25,88.3,1.85,44.37,110.0,0.449
28.9,80.2,2017-04-28,1,31.34,19.59,2.59,0.01,207.0,3.683
27.6,87.2,2016-12-25,1,3.45,82.36,1.48,0.0,1938.0,0.138
27.5,87.7,2021-03-27,0,10.54,42.01,1.72,0.0,2509.0,0.738
28.7,82.6,2024-02-25,1,6.52,39.17,1.62,0.0,2480.0,0.59
29.7,84.4,2022-05-06,0,-2.4,79.88,1.21,27.03,4793.0,0.103
26.4,82.3,2016-10-01,0,27.94,86.24,1.45,0.03,96.0,0.518
28.1,81.8,2016-02-19,0,25.54,31.04,2.94,0.01,163.0,2.256
29.2,80.3,2024-04-28,1,31.15,21.1,2.79,0.03,715.0,3.575
27.2,84.9,2014-03-30,1,28.97,28.61,3.4,0.0,160.0,2.855
28.2,80.8,2018-02-08,0,18.13,22.56,2.3,0.0,144.0,1.611
28.2,82.0,2023-04-18,1,32.12,27.94,2.27,0.0,474.0,3.45
29.5,81.1,2021-04-06,1,12.97,34.92,2.07,0.02,1081.0,0.973
28.4,81.2,2024-02-20,0,19.29,47.98,1.77,0.45,139.0,1.164
28.5,81.4,2014-04-27,1,31.92,23.31,2.29,0.1,373.0,3.63
26.9,81.0,2021-01-28,0,14.52,34.05,1.3,0.0,124.0,1.09
30.4,80.7,2024-08-16,0,7.72,81.51,2.13,2.42,5202.0,0.195
28.3,83.3,2017-01-14,1,-0.96,43.59,1.53,0.0,2843.0,0.321
27.7,85.8,2014-04-15,1,21.91,37.75,2.17,0.0,1095.0,1.637
27.7,84.8,2024-04-23,1,28.44,22.24,2.77,0.0,1115.0,3.015
29.0,81.0,2013-07-04,0,23.41,86.58,1.24,3.8,1509.0,0.386
29.5,83.6,2016-02-12,0,-17.38,58.48,6.38,0.0,4879.0,0.065
26.8,87.7,2023-03-10,1,19.01,37.62,1.71,0.0,447.0,1.372
30.4,80.6,2019-04-23,0,-0.55,68.26,2.24,0.08,5419.0,0.186
29.0,81.2,2021-07-16,0,23.61,88.62,1.59,6.4,830.0,0.332
27.7,82.8,2017-04-08,1,31.16,20.1,1.99,0.37,171.0,3.622
28.7,82.0,2023-06-03,1,25.99,41.05,1.88,0.21,982.0,1.98
28.9,83.6,2018-12-15,0,-14.63,54.67,1.65,0.0,4577.0,0.089
28.3,88.7,2020-12-21,0,-6.79,43.89,2.99,0.0,4754.0,0.206
27.7,83.5,2016-04-08,1,31.67,21.47,3.11,0.0,241.0,3.665
29.1,82.0,2024-03-03,0,5.33,87.92,1.69,14.88,3926.0,0.108
28.7,81.4,2016-04-10,1,31.45,17.23,2.46,0.0,459.0,3.815
28.5,81.6,2018-05-11,1,26.82,32.8,1.69,0.0,543.0,2.371
26.9,88.0,2017-12-26,0,13.3,48.88,1.05,0.0,702.0,0.781
28.3,85.0,2012-09-09,0,8.19,84.07,1.49,1.67,3142.0,0.173
29.2,81.2,2014-04-28,1,25.96,23.82,1.65,0.0,564.0,2.555
28.4,81.9,2025-04-08,1,23.2,39.04,1.51,0.01,900.0,1.733
28.3,86.8,2018-10-27,0,-7.98,51.45,2.35,0.0,4924.0,0.163
30.1,88.9,2013-01-29,0,-13.58,64.77,1.4,0.26,5304.0,0.075
27.1,85.8,2016-03-22,1,25.65,13.8,2.5,0.0,402.0,2.838
26.8,89.1,2018-08-28,0,20.37,87.12,0.48,2.56,190.0,0.308
28.9,81.7,2020-03-06,0,4.33,77.99,1.57,10.41,1405.0,0.183
28.6,82.2,2014-06-04,1,22.89,38.82,2.12,2.18,991.0,1.707
28.8,80.8,2023-05-14,1,27.92,37.63,1.4,0.27,256.0,2.347
29.4,80.3,2016-03-29,1,19.22,38.76,1.83,0.0,930.0,1.364
