latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
27.81123089861148,81.667950090669,2016-04-29,0,33.14,9.99,2.97,0.0,135.0,4.563
27.08385645302016,86.84549799195084,2021-03-26,0,21.82,25.3,2.53,0.0,1903.0,1.953
28.954019392242948,83.11373711018616,2021-04-07,0,-2.81,80.05,2.72,0.35,4586.0,0.099
29.11141,80.64684,2016-04-29,1,28.78,14.29,1.83,0.0,1491.0,3.39
27.32438,85.64342,2016-04-26,1,25.8,12.65,1.87,0.0,1058.0,2.902
26.97076,85.95367,2025-03-17,1,24.33,38.99,3.13,0.1,262.0,1.857
28.94639,81.46187,2018-03-28,1,22.45,19.51,1.8,0.0,979.0,2.187
30.037450601967667,84.05814586575659,2023-04-18,0,-1.19,71.48,3.05,0.0,4763.0,0.16
26.73546140444733,88.16472055697629,2014-04-21,0,30.51,19.14,2.62,0.0,215.0,3.533
28.80511,80.92124,2019-05-20,1,29.45,31.07,1.35,0.0,504.0,2.834
28.92982,81.01083,2024-04-14,1,23.68,35.33,1.39,0.0,592.0,1.893
27.22153970217619,81.27297535698197,2025-04-03,0,28.67,11.07,2.09,0.0,114.0,3.495
27.41174735146884,80.99588639446812,2017-04-11,0,29.27,12.76,3.31,0.0,131.0,3.549
27.30021,85.30018,2016-03-19,1,23.88,31.97,1.97,0.0,475.0,2.015
27.9551,81.99632,2021-03-31,1,28.11,13.05,3.41,0.04,360.0,3.308
28.14445172658929,81.08340030073343,2014-04-25,0,31.65,26.16,2.91,0.09,134.0,3.442
26.361880635663777,86.17668569730625,2016-03-25,0,30.1,13.85,1.44,0.0,57.0,3.676
30.33995527760301,80.14044059246444,2023-04-17,0,-0.17,79.07,1.91,0.0,3665.0,0.126
28.72692755287709,89.26971553958364,2021-04-04,0,-7.53,49.56,2.33,0.54,4645.0,0.175
29.58547443639916,80.82962447772144,2017-04-08,0,16.37,41.71,1.6,0.71,1878.0,1.085
27.67125985376621,82.65206633875204,2024-04-25,0,33.41,15.36,4.52,0.0,145.0,4.356
27.03151082627211,83.6337154699055,2016-04-13,0,32.62,14.83,5.03,0.0,90.0,4.194
28.03183,82.67451,2023-05-14,1,28.94,31.21,2.25,0.1,927.0,2.746
28.744453430782777,82.0274396289568,2016-04-26,0,26.1,13.93,2.14,0.0,1282.0,2.91
26.95106,86.25352,2016-03-22,1,23.62,16.63,2.57,0.0,256.0,2.432
27.391595394685528,83.61677651409855,2014-04-25,0,32.7,21.03,2.74,1.55,101.0,3.906
28.3067,81.82499,2016-04-10,1,25.28,23.68,2.33,0.0,474.0,2.458
28.54288,83.87683,2014-12-06,1,6.1,35.35,1.3,0.0,4391.0,0.609
29.141603397288087,89.10571277177016,2018-03-22,0,-0.85,50.01,3.1,1.71,4421.0,0.287
26.82459,86.7401,2022-04-16,1,25.62,27.23,2.53,0.26,486.0,2.392
26.82724206343832,86.88939838999927,2019-05-07,0,26.57,29.03,1.89,0.16,173.0,2.467
26.899692584061416,82.74316396118603,2017-04-17,0,31.8,30.03,2.04,0.0,88.0,3.29
29.62099769086181,86.15724345015326,2021-04-12,0,-5.98,44.53,4.78,0.0,5399.0,0.217
28.909311035968976,80.3152575638326,2014-10-10,0,23.74,58.22,1.0,0.0,220.0,1.227
29.05933,81.22267,2024-04-20,1,25.52,23.2,1.99,0.0,961.0,2.509
27.86054,82.25154,2016-04-08,1,26.99,24.74,2.64,0.0,727.0,2.682
28.912397698305725,88.85645038802821,2018-04-15,0,2.42,22.56,1.27,0.11,4492.0,0.563
27.706791317265377,86.41430320511677,2021-03-28,0,13.9,39.39,1.84,0.0,4201.0,0.963
27.29383,85.86017,2018-03-25,1,20.53,30.33,1.89,0.01,914.0,1.683
26.88869,86.71746,2021-04-11,1,25.29,15.44,3.01,0.0,844.0,2.725
26.5209499001306,88.49155784144263,2014-04-12,0,29.15,19.1,1.64,0.09,92.0,3.269
27.51377,84.07333,2025-04-06,1,29.85,15.84,1.71,0.0,316.0,3.54
28.59809332359615,83.96946545355117,2025-03-18,0,4.27,56.55,1.99,0.0,6694.0,0.36
28.45928,81.3875,2018-04-24,1,29.69,22.6,1.64,0.01,349.0,3.226
27.11246,85.26775,2015-03-17,1,24.82,44.69,2.97,0.07,140.0,1.733
27.81019,84.52473,2023-03-27,1,18.05,45.13,1.68,1.58,939.0,1.136
29.84067964493488,84.35501488431535,2016-03-19,0,-12.3,79.99,3.88,0.0,4882.0,0.048
28.54152,80.88515,2014-04-24,1,30.58,30.0,2.93,0.0,166.0,3.07
27.77881,83.10597,2014-04-14,1,20.89,40.6,1.96,0.16,385.0,1.467
29.25945136420572,84.70351951691669,2016-04-09,0,-4.32,62.6,4.01,0.0,4626.0,0.166
27.257438970169588,83.27898472811128,2019-05-06,0,31.35,19.56,3.96,0.0,85.0,3.686
30.162213988502938,82.10304087259819,2021-04-01,0,-2.82,35.43,3.1,0.5,5121.0,0.32
27.98185187939996,87.40249168614235,2019-05-30,0,5.17,74.51,1.86,2.17,3457.0,0.225
27.43637,85.11574,2021-04-13,1,27.58,18.22,2.0,0.06,957.0,3.016
29.25246384985208,84.37574491365463,2025-04-05,0,-5.26,62.52,2.58,0.0,4863.0,0.155
29.696627347659163,82.9914892909762,2024-02-19,0,-10.01,85.21,5.13,0.79,5295.0,0.042
29.13138734454611,86.37928657988891,2024-04-21,0,-0.89,42.29,4.62,0.02,5861.0,0.33
30.38339118138877,84.65777791054182,2015-06-09,0,0.29,66.3,4.17,2.95,5365.0,0.21
27.82776896728194,84.07814085441673,2024-04-08,0,21.17,25.38,1.96,0.0,464.0,1.875
26.464463984467976,87.47091484899721,2019-04-19,0,28.3,36.74,2.87,0.06,72.0,2.433
30.16734820674744,80.24005007980216,2019-05-20,0,18.35,44.75,1.99,0.0,2734.0,1.166
28.44612,83.40006,2020-03-29,1,7.94,53.13,2.02,0.0,2086.0,0.501
29.50906007582077,83.31879006938514,2016-03-18,0,-10.59,91.02,3.14,0.0,5558.0,0.024
27.37338,84.74487,2023-04-06,1,23.5,33.43,1.82,0.79,344.0,1.928
28.04818943615816,86.50233648057886,2024-05-05,0,2.69,54.22,2.48,0.3,5401.0,0.339
29.35343966753907,88.6804475142871,2014-05-20,0,5.87,37.65,3.47,0.03,3853.0,0.578
28.839766462585807,85.64382896313128,2018-01-10,0,-7.53,30.83,3.26,0.0,4580.0,0.24
29.53495,82.34655,2020-12-22,1,-4.66,35.92,1.58,0.0,3902.0,0.277
28.3047,81.97731,2018-04-21,1,24.8,36.72,2.05,2.97,1050.0,1.981
30.32747723949953,81.60275461114686,2016-04-23,0,-6.88,67.99,6.27,3.19,5124.0,0.117
26.83788,87.89368,2021-04-05,1,18.92,24.87,1.55,0.02,549.0,1.643
27.49608,84.40079,2023-04-09,1,27.38,28.83,1.91,0.0,452.0,2.595
28.63475,81.49897,2019-04-30,1,32.32,22.38,1.83,0.03,970.0,3.758
27.61668128998156,86.43775303150665,2019-05-08,0,18.65,30.89,2.21,0.0,1939.0,1.486
29.82556777795272,85.80803036719365,2025-04-07,0,-3.99,47.71,2.19,0.0,5373.0,0.238
29.76477930932276,82.91295257486163,2021-01-29,0,-18.77,73.19,3.33,0.0,5304.0,0.037
28.1319160389844,88.97314936691266,2021-03-10,0,-5.14,74.63,2.41,3.99,4761.0,0.106
29.2776,80.42423,2019-05-28,1,23.01,26.51,1.94,0.0,1880.0,2.066
27.60876,83.99054,2019-05-21,1,33.28,35.68,1.12,10.35,224.0,3.287
27.07981,85.81113,2025-03-28,1,28.37,27.39,2.19,0.0,388.0,2.804
28.9104,80.57182,2019-05-09,1,29.54,17.13,1.99,0.0,795.0,3.425
26.85746895993368,89.40136641304618,2023-04-22,0,15.21,64.47,0.66,8.76,466.0,0.614
28.70811,82.27562,2014-03-31,1,14.75,36.11,2.09,0.0,843.0,1.072
28.792389913109965,86.58913037913698,2014-04-11,0,-3.67,41.02,2.3,0.0,5475.0,0.275
27.798966075376168,83.51546292738377,2021-04-26,0,24.55,19.61,2.13,0.0,708.0,2.479
28.4911875249472,86.88985617945347,2025-04-01,0,-10.03,68.46,4.01,0.0,4666.0,0.09
28.14347,82.69781,2023-04-09,1,23.42,29.06,2.24,0.0,942.0,2.044
29.63474268765716,82.9465313651856,2021-04-05,0,-6.25,61.21,4.12,0.0,5124.0,0.149
28.29129,82.03207,2023-05-20,1,26.62,34.17,1.92,0.08,800.0,2.295
27.20847,85.69333,2021-03-27,1,26.88,17.74,1.76,0.0,423.0,2.912
28.43477734338936,86.90574753826817,2025-04-08,0,-3.81,69.45,1.69,0.08,4828.0,0.141
27.49723,84.99405,2024-04-25,1,28.4,18.48,2.13,0.0,940.0,3.154
28.39002,81.72516,2024-04-19,1,26.35,29.59,2.57,0.0,1077.0,2.416
30.18813056478464,89.37398454515979,2014-04-23,0,-1.62,38.96,5.05,0.0,5661.0,0.331
27.6411362272258,82.50055062137636,2024-04-07,0,30.73,16.23,3.39,0.0,150.0,3.706
29.331849756712806,86.96118689997321,2021-04-05,0,-4.19,23.67,3.64,0.01,4552.0,0.342
26.795978880539685,88.19766580391209,2025-04-03,0,21.02,34.74,1.44,0.0,300.0,1.625
29.978531201762426,81.59462606468013,2016-04-15,0,3.85,48.25,2.42,0.0,3394.0,0.416
28.95898,81.51189,2024-04-30,1,25.16,24.84,2.0,0.13,1096.0,2.404
28.37191258821637,89.28392535434857,2016-04-07,0,-0.78,62.34,4.08,0.78,4698.0,0.217
27.42188,84.75117,2023-04-07,1,24.33,28.98,1.76,0.01,498.0,2.162
28.73622,81.19247,2024-05-02,1,28.78,13.07,1.93,0.0,730.0,3.438
26.92029,87.60278,2014-05-17,1,26.93,32.65,1.94,0.0,1067.0,2.391
26.53136418861499,81.3022790612164,2024-04-29,0,35.33,14.57,2.47,0.0,116.0,4.892
28.71082390220172,83.50048459457162,2016-04-09,0,9.81,39.11,1.88,0.0,6659.0,0.738
27.64705674088708,86.67649119497703,2023-04-19,0,12.69,49.64,2.26,0.38,3130.0,0.739
26.747660037760586,88.1236436786048,2022-03-24,0,27.07,38.37,2.3,1.28,266.0,2.206
27.44220020597808,80.68517257848524,2024-04-04,0,31.78,18.15,2.02,0.0,135.0,3.844
27.44118,84.61874,2024-04-10,1,28.35,18.5,2.1,0.03,599.0,3.144
26.82442,86.42872,2019-03-22,1,23.95,27.42,2.7,0.01,304.0,2.159
27.71257,82.69186,2018-04-26,1,31.61,25.21,3.63,0.0,205.0,3.478
27.47111738293503,80.36681378424367,2016-04-12,0,31.34,19.01,4.71,0.0,138.0,3.71
26.45190471062296,87.95099167653551,2025-03-17,0,28.17,33.53,4.33,0.04,80.0,2.537
29.79551602179369,86.00914691620477,2021-04-04,0,-10.41,29.98,3.84,0.0,5750.0,0.194
30.019211277734968,82.58963180524981,2016-04-14,0,-4.09,73.58,3.54,0.0,4893.0,0.119
28.10708,81.93307,2021-04-01,1,25.23,9.44,2.2,0.83,254.0,2.908
29.77629,80.43201,2022-04-18,1,9.95,36.14,1.89,0.0,1621.0,0.782
29.10425,80.43686,2025-05-15,1,29.23,33.12,1.39,0.02,844.0,2.715
26.50431,87.50365,2018-12-10,1,19.77,47.95,0.97,0.0,77.0,1.2
28.00909,83.62495,2023-04-18,1,25.62,34.52,2.37,0.0,767.0,2.152
27.68634752823399,85.53692764309757,2019-05-09,0,26.97,21.79,1.9,0.0,1976.0,2.784
26.472451880139147,86.54653422983864,2014-05-01,0,33.85,31.14,2.6,3.41,69.0,3.632
28.09004,83.24321,2016-04-29,1,26.41,13.24,2.85,0.0,1033.0,2.988
30.449719536799755,85.18879735390215,2025-04-01,0,-8.17,48.22,6.57,0.0,4983.0,0.171
26.92298,86.20445,2014-03-30,1,26.36,26.92,3.27,0.0,206.0,2.509
29.450749216661016,85.77376680141383,2022-04-23,0,-2.97,60.96,4.57,0.27,4921.0,0.192
27.88436,85.37677,2021-03-22,1,8.14,47.76,1.95,0.0,1758.0,0.566
27.27665,84.89691,2018-03-20,1,23.92,21.47,1.81,0.0,297.0,2.332
27.90369,83.91209,2024-04-10,1,21.72,21.31,2.12,0.06,744.0,2.045
29.1078,81.56827,2018-05-22,1,19.22,32.15,1.86,0.06,1923.0,1.512
28.75615,80.34067,2024-04-04,1,25.64,25.9,1.37,0.0,193.0,2.438
27.42713,85.63992,2020-02-10,1,10.02,51.52,1.41,0.0,1258.0,0.596
27.65009,83.9828,2016-03-18,1,25.93,30.68,1.99,0.0,286.0,2.321
29.10903,81.67981,2021-02-27,1,9.67,56.36,1.77,0.07,1267.0,0.524
27.29808,85.48734,2016-03-30,1,21.58,29.39,1.64,0.96,383.0,1.82
27.00069015594631,87.57306999117134,2022-12-05,0,15.41,72.98,0.97,0.0,967.0,0.473
28.964364311648108,86.07843390079246,2016-04-24,0,-2.65,45.64,6.48,0.07,5454.0,0.273
27.59554626889659,83.30600261021736,2016-03-21,0,28.37,18.63,4.98,0.0,113.0,3.143
26.3982650248686,88.15543223018383,2019-04-29,0,29.28,57.25,2.05,0.93,67.0,1.74
28.31024148784461,88.92236851833455,2023-04-12,0,-1.82,61.35,3.83,0.0,4968.0,0.207
28.31306,81.71255,2016-04-15,1,27.13,22.01,2.26,0.0,562.0,2.802
27.6827124268892,88.61473378789275,2023-03-09,0,3.18,62.31,1.58,0.0,3252.0,0.289
27.23993,84.72771,2016-03-20,1,28.56,24.44,2.11,0.0,156.0,2.951
28.17769913873001,88.36366098785683,2019-05-23,0,1.65,79.48,2.24,9.27,4660.0,0.141
26.920375964556424,84.43108434697562,2024-04-29,0,34.54,16.07,4.13,0.0,82.0,4.6
30.22040748190509,84.41731294998168,2016-04-22,0,-4.4,64.31,6.83,0.0,5797.0,0.157
29.291599679592142,83.51012712701313,2022-03-10,0,-14.42,85.01,1.88,0.0,5365.0,0.03
27.677,82.45534,2019-04-18,1,27.61,44.06,2.49,0.96,196.0,2.067
28.09433660371082,88.97019485059653,2023-05-08,0,,,,,4969.0,
26.322185042057345,88.1433915885979,2024-04-09,0,27.24,29.93,1.61,0.17,62.0,2.534
29.757348284620992,81.41176915078536,2014-02-01,0,-10.21,67.52,1.7,0.0,3559.0,0.091
29.856716441854683,83.73591012863925,2024-05-03,0,0.52,46.18,3.08,0.0,4583.0,0.341
28.638645858250857,88.01106540528735,2016-04-24,0,-2.1,53.96,5.91,1.29,4488.0,0.241
27.76991367293579,89.02674651640245,2024-04-22,0,0.44,55.82,2.99,0.18,4859.0,0.279
27.85596483000134,87.84894043072457,2016-04-16,0,-2.54,77.8,2.59,2.88,4889.0,0.112
26.663514397858133,84.01627612693905,2019-05-08,0,35.32,13.95,3.95,0.0,77.0,4.925
28.76004,81.06319,2016-03-28,1,20.97,37.53,1.38,0.37,575.0,1.551
27.31466907087662,87.22791626435807,2016-04-11,0,13.98,38.57,2.26,0.0,705.0,0.981
26.513853224773342,88.75789097487342,2022-04-05,0,25.85,69.05,1.77,10.37,82.0,1.031
27.24544,84.85722,2014-03-30,1,28.97,28.61,3.4,0.0,188.0,2.855
27.945832571910177,82.54738350612185,2017-04-26,0,27.4,24.19,2.91,0.0,490.0,2.767
27.68987,83.70311,2016-04-09,1,32.01,15.46,3.5,0.0,515.0,4.022
27.72889,82.71777,2017-03-02,1,25.29,31.68,1.99,0.0,375.0,2.202
28.50405,81.94482,2021-03-02,1,16.77,23.31,1.73,0.0,1179.0,1.465
27.260175863541747,80.53226561590425,2022-04-05,0,29.22,23.98,2.4,0.0,124.0,3.084
27.74605,82.65844,2023-04-18,1,32.73,26.77,2.64,0.0,463.0,3.628
26.71944827831205,84.6769651311982,2016-04-18,0,34.85,17.88,2.24,0.02,74.0,4.579
27.82914463683616,82.82801322318736,2023-05-10,0,22.98,29.32,2.5,0.0,454.0,1.983
30.06938158983833,80.49775992547008,2014-04-28,0,9.38,51.65,1.94,0.0,3536.0,0.569
26.64808,86.7812,2019-03-20,1,25.17,28.96,2.31,0.15,226.0,2.273
28.460148743679905,84.99613856195894,2014-05-17,0,4.02,76.14,2.08,0.02,2904.0,0.194
27.590565632763507,82.93124372035246,2021-04-28,0,33.39,16.61,1.81,0.0,109.0,4.287
27.89116,82.14218,2019-05-19,1,31.79,33.2,1.82,0.18,359.0,3.139
26.98925630639184,82.43736578810805,2022-03-26,0,27.94,29.43,4.39,0.0,96.0,2.658
27.24268105686007,82.05548815119184,2019-04-28,0,34.79,14.41,4.02,0.06,109.0,4.757
27.91459,84.12964,2016-04-24,1,24.72,17.75,2.04,0.0,624.0,2.562
30.126239024722764,84.94053357919417,2019-04-01,0,-15.78,85.26,2.4,3.01,5726.0,0.026
28.53407,81.60802,2023-04-19,1,25.69,36.99,2.06,0.06,848.0,2.08
28.258667262485066,85.07093570113157,2017-03-04,0,-4.9,55.07,2.58,0.0,3130.0,0.191
28.86011088949673,89.14845335562552,2025-04-02,0,1.63,37.02,3.84,0.0,4189.0,0.433
27.74575,85.05508,2025-04-04,1,25.44,17.56,2.17,0.0,691.0,2.681
28.46365,84.93532,2017-12-26,1,-5.55,41.63,1.8,0.0,2529.0,0.236
28.64621560156268,82.82115435537764,2024-04-10,0,8.23,38.44,1.92,0.01,3081.0,0.671
27.60116183673599,87.36567569863577,2023-04-16,0,13.05,51.86,2.01,0.17,1426.0,0.723
30.46125428559733,82.11898973686702,2019-03-25,0,-11.99,95.82,3.62,1.18,5177.0,0.01
28.94449,80.15707,2017-04-02,1,29.98,17.89,2.94,0.02,226.0,3.48
29.0733,82.57658,2015-12-27,1,5.49,42.25,1.23,0.0,3088.0,0.521
26.91693,86.43793,2021-03-24,1,25.87,26.28,4.03,0.01,428.0,2.459
27.47069,84.35796,2023-03-10,1,23.27,36.93,1.53,0.0,186.0,1.801
28.302527670636124,82.20264201412212,2014-04-08,0,16.74,42.86,2.21,1.67,1065.0,1.089
28.184755568356582,83.69323514626011,2015-05-24,0,27.1,33.73,1.86,0.75,1414.0,2.377
27.66516,84.75675,2016-04-07,1,28.22,25.99,2.75,0.0,1086.0,2.834
26.87578,86.44812,2022-03-26,1,24.07,32.38,2.57,0.0,367.0,2.026
29.264528157837468,82.55228097134193,2014-05-01,0,1.68,76.77,2.29,4.87,5275.0,0.16
26.447960979047807,84.99291280029675,2023-04-19,0,34.81,18.99,3.28,0.0,67.0,4.507
30.35513138916409,82.9253303040942,2024-04-06,0,-7.02,63.9,5.28,0.0,4656.0,0.13
27.02348263100691,86.14662072504207,2019-03-07,0,18.03,33.58,1.95,0.0,242.0,1.373
27.51969924829693,85.21921208624507,2019-03-12,0,21.39,31.63,2.7,0.0,1312.0,1.742
27.33500462895688,88.99945675669605,2018-03-26,0,4.56,62.13,1.68,4.12,2372.0,0.32
30.19296618119814,80.8309529407161,2021-03-15,0,4.02,41.66,2.0,0.0,3751.0,0.475
27.080041335604744,86.52780624933698,2021-04-07,0,26.49,23.55,1.75,0.04,784.0,2.645
27.259573526467907,82.91508077396114,2021-04-24,0,31.6,22.5,2.12,0.0,87.0,3.602
27.18468538443205,87.2759686313423,2024-03-15,0,20.22,28.22,2.04,0.06,411.0,1.701
26.499175983771533,83.74821760241669,2022-04-15,0,33.23,20.9,3.33,0.8,75.0,4.03
27.94156147195869,89.32429029892495,2016-04-09,0,-0.55,65.56,3.17,0.06,4581.0,0.202
28.801998775401977,85.28797074157252,2021-04-03,0,-12.73,60.53,4.34,0.0,4322.0,0.091
30.061242195676225,83.62727906305517,2018-04-26,0,-2.42,59.83,1.28,0.02,5115.0,0.205
26.84999,86.24672,2016-03-02,1,,,,,158.0,
28.88497,80.15928,2015-05-29,1,34.1,20.41,2.17,1.15,207.0,4.257
27.92680464062536,81.38244635980728,2025-01-10,0,14.83,46.7,0.87,0.0,131.0,0.899
26.66659,86.72385,2017-04-10,1,28.24,15.16,2.66,0.0,251.0,3.252
26.90301230455003,81.15618852797407,2016-04-08,0,32.46,20.66,1.94,0.0,121.0,3.872
27.9429,82.57814,2014-04-27,1,29.02,25.23,2.76,0.39,464.0,2.999
30.042641563472014,88.900243645605,2018-05-19,0,5.21,50.24,3.18,0.01,4513.0,0.44
29.03333,80.26943,2022-04-26,1,31.74,20.0,2.87,0.0,772.0,3.748
26.39514021260369,87.36305217502175,2024-04-26,0,32.01,18.54,2.6,0.0,67.0,3.875
27.659290008803413,80.60972950220152,2024-03-19,0,23.39,24.6,0.96,0.0,142.0,2.169
29.03548307151541,85.03936750733473,2021-03-23,0,-6.87,70.54,3.02,0.0,5250.0,0.108
29.624673130094447,88.13908743996393,2024-04-18,0,3.35,30.44,2.48,0.09,5173.0,0.54
30.32298612962177,86.20774940587009,2024-05-01,0,-2.45,37.39,8.69,0.0,5575.0,0.319
30.09072603219745,87.70782725708041,2024-04-10,0,-6.84,52.8,1.72,0.0,5199.0,0.173
28.43705,81.35915,2023-04-18,1,32.34,27.08,2.07,0.0,206.0,3.534
30.04634263336525,88.18641849126887,2021-04-05,0,-4.58,21.64,3.12,0.06,5244.0,0.341
29.17757,80.28063,2021-04-03,1,24.67,8.11,2.4,0.0,577.0,2.854
27.981768494365227,87.94593294998649,2023-03-23,0,-8.61,84.33,2.36,8.32,4905.0,0.05
27.889780702461163,85.97414673867468,2023-04-18,0,3.47,67.96,2.57,0.0,3351.0,0.251
29.12919081039053,81.14279333736647,2022-04-24,0,24.3,22.61,1.73,0.0,779.0,2.351
27.49511,83.1275,2019-04-23,1,29.24,41.94,2.22,0.77,98.0,2.358
29.56087738759188,81.50024754644991,2021-03-26,0,11.26,31.74,1.88,0.0,3059.0,0.912
26.866718105628927,86.88928440218152,2020-03-09,0,17.12,55.47,2.1,0.0,388.0,0.869
27.64735,85.72327,2020-04-10,1,21.33,35.92,1.75,0.0,988.0,1.626
28.22465,81.83245,2021-03-28,1,28.22,21.15,1.57,0.0,716.0,3.019
28.478881273871146,82.51261548130107,2024-04-18,0,20.17,37.59,2.19,0.0,1774.0,1.475
28.1438,85.00555,2024-01-28,1,5.66,51.8,1.45,0.0,2491.0,0.44
29.16559518331712,81.7550338379563,2023-03-12,0,10.48,71.01,1.33,0.01,2863.0,0.368
29.747127187172527,85.37611560944599,2021-04-01,0,-7.13,45.76,8.13,4.13,5550.0,0.194
28.24102,83.21531,2024-04-17,1,24.39,37.46,2.39,0.0,1016.0,1.91
28.53812,81.56424,2016-04-13,1,24.6,24.15,2.63,0.0,565.0,2.346
29.65235566244252,83.25450180957824,2019-05-31,0,0.19,73.63,1.85,0.52,5334.0,0.163
29.48752371262073,86.28347278325033,2016-04-16,0,-2.29,53.79,4.02,0.13,4945.0,0.239
26.77406875242917,85.2224611611979,2022-07-16,0,30.86,73.91,2.54,0.01,78.0,1.163
28.494339704268192,81.33565572431118,2024-12-20,0,17.73,47.68,1.15,0.0,202.0,1.062
27.69211263580476,82.33161774231382,2021-04-09,0,31.1,11.11,2.61,0.0,161.0,4.016
30.374128460757287,82.52780705427816,2025-04-02,0,-11.25,62.33,4.11,0.0,4825.0,0.097
29.003267585231875,88.66813440011317,2017-04-01,0,3.77,29.49,2.98,1.34,4361.0,0.564
30.02293336108568,84.78346448360854,2023-04-20,0,-6.29,73.99,7.13,0.0,5886.0,0.099
26.96832,87.37037,2023-02-18,1,17.43,54.05,1.35,0.0,442.0,0.915
26.406438167585588,85.75719543287781,2022-04-07,0,29.55,45.47,2.2,0.01,58.0,2.255
29.428390169360668,85.88370311342857,2016-11-23,0,-7.03,45.46,2.79,0.0,4902.0,0.197
28.125407345633047,82.20956475868817,2021-04-11,0,25.62,11.74,2.44,0.0,588.0,2.901
27.36764,84.45566,2025-04-03,1,28.13,12.27,1.75,0.0,412.0,3.341
27.57428140052969,89.16883397388403,2021-04-01,0,1.2,66.94,1.96,1.33,5328.0,0.22
28.46515,80.92274,2023-04-27,1,29.23,39.39,1.76,0.13,151.0,2.46
28.58492,83.46403,2020-11-12,1,5.03,44.52,1.46,0.0,3899.0,0.485
28.695445174279605,87.11481622238736,2016-04-10,0,-3.21,47.22,4.08,0.0,4472.0,0.254
28.547824898006755,81.70469751496356,2020-04-08,0,22.2,41.5,1.98,0.2,530.0,1.566
27.63047,83.21659,2021-04-28,1,33.39,16.61,1.81,0.0,131.0,4.287
28.24568,83.71427,2024-04-27,1,26.87,21.49,2.43,0.05,797.0,2.778
28.40223,84.871,2017-01-19,1,-6.44,38.85,1.69,0.0,3088.0,0.231
28.207627544833915,88.78814816809279,2016-04-19,0,0.58,71.37,3.41,0.65,4771.0,0.182
28.20864,82.0108,2017-04-01,1,31.11,27.24,2.32,1.18,748.0,3.289
27.85897,84.24216,2016-04-03,1,23.34,39.99,1.91,0.0,808.0,1.721
27.517341945709752,80.9245186790624,2021-03-31,0,30.55,10.62,5.02,0.0,141.0,3.914
29.69452,82.12251,2018-01-10,1,5.01,19.54,1.42,0.0,3114.0,0.702
28.93499,80.78508,2023-05-20,1,28.67,36.17,1.4,0.58,1383.0,2.508
28.55722,81.98976,2024-04-04,1,24.04,31.63,2.16,0.0,978.0,2.045
26.635277675614613,84.48304245033268,2024-05-01,0,34.01,10.19,4.28,0.0,74.0,4.78
27.81861,82.79632,2019-05-06,1,27.72,21.55,3.84,0.0,420.0,2.917
27.57820192290616,85.25213716421166,2016-04-29,0,30.12,11.22,2.39,0.0,1762.0,3.793
29.62799,82.07822,2015-11-21,1,8.74,39.02,1.41,0.0,2870.0,0.688
26.78658,86.89858,2016-03-19,1,23.02,30.16,2.14,0.07,127.0,1.964
27.76863,83.704,2021-01-27,1,11.67,33.55,1.47,0.0,1242.0,0.912
29.19794,80.50092,2016-04-24,1,25.74,14.52,1.96,0.0,1499.0,2.829
26.93723111432856,84.98288465544063,2017-04-12,0,29.7,15.23,1.88,0.0,84.0,3.535
27.7074,82.40807,2024-04-04,1,31.89,19.05,3.24,0.0,272.0,3.825
28.88247153619322,81.01558521352834,2024-04-05,0,23.39,27.02,1.47,0.0,956.0,2.099
28.245918287606,82.9669600335028,2025-04-03,0,22.21,19.3,2.01,0.0,2146.0,2.161
30.099382211026832,81.65885961827381,2025-05-07,0,5.24,68.99,1.71,0.52,4699.0,0.275
29.34854974445163,85.60140188162066,2024-04-20,0,-2.26,49.6,4.89,0.0,4933.0,0.261
27.89083,82.99132,2014-04-25,1,24.98,33.93,2.41,1.78,731.0,2.09
29.54885766875376,87.11946927770698,2023-04-11,0,-2.71,41.91,2.93,0.0,5464.0,0.291
29.10244,81.50206,2021-03-11,1,18.99,35.4,1.5,0.01,1012.0,1.419
28.90264,80.60423,2024-05-01,1,25.7,15.57,1.95,0.01,577.0,2.788
29.46993,80.53503,2021-04-11,1,18.63,16.48,2.07,0.0,1582.0,1.793
29.31486,81.44255,2016-02-03,1,5.33,20.68,1.67,0.0,2151.0,0.708
27.14901,87.80476,2016-04-09,1,26.7,23.72,3.45,0.01,1170.0,2.672
29.14497,81.1666,2019-05-09,1,27.02,20.5,1.91,0.0,988.0,2.838
26.33195421533944,83.20044412315721,2025-04-12,0,29.81,41.26,1.6,0.32,77.0,2.465
28.72836,80.87054,2023-05-08,1,30.62,32.37,1.65,0.08,205.0,2.973
29.53409673235316,82.51766811852391,2019-04-03,0,-2.09,72.75,2.14,0.0,4341.0,0.143
28.6906,82.33283,2022-04-18,1,19.51,33.79,2.31,0.01,1930.0,1.502
27.06675743476508,85.00277439180013,2021-03-22,0,27.82,19.5,2.39,0.0,102.0,3.011
28.94852,81.11337,2016-04-30,1,26.2,14.99,1.49,0.0,1308.0,2.892
26.918290263271004,85.18856800106083,2024-03-15,0,25.54,25.71,2.42,0.0,89.0,2.43
27.56973203994609,83.00300122242179,2016-04-09,0,32.81,13.87,3.71,0.0,102.0,4.287
30.07039105616678,84.90062902783554,2025-01-19,0,-14.41,80.26,4.55,0.0,6001.0,0.039
